Annual Income,Company,Model,Price ($),Body Style,Cluster
1550000,18,51,49000,1,1
542000,7,117,16000,2,3
1240000,28,81,22000,2,1
955000,6,133,19000,4,3
1680000,5,77,22000,1,1
13500,5,93,31000,2,0
1100000,6,41,28000,0,1
13500,18,51,17000,1,0
800000,0,113,17001,3,3
13500,27,136,12001,2,0
770000,29,122,42001,4,3
1100000,18,51,21001,1,1
13500,29,147,39001,2,0
727500,19,111,19500,3,3
600000,6,82,26000,1,3
13500,9,40,25001,1,0
13500,5,93,19001,2,0
940000,28,81,27001,2,3
755000,19,108,31001,0,3
1275000,14,54,27501,0,1
1425000,18,97,42501,0,1
1010000,16,128,36001,2,3
13500,5,109,16000,0,0
350000,7,139,25000,1,0
2820000,19,111,12000,3,2
960000,19,108,21000,0,3
500500,4,34,75500,1,3
2033000,27,112,27300,1,1
13500,28,81,16000,2,0
13500,6,41,19000,0,0
2705000,20,137,26500,4,2
1616000,28,106,9600,1,1
1656000,5,45,22600,3,1
13500,28,71,18000,0,0
707000,7,149,31000,3,3
770000,17,74,16000,3,3
582000,23,20,24000,3,3
13500,9,12,43000,4,0
1160000,19,92,54001,4,1
925000,7,52,22001,3,3
475000,17,74,71001,3,3
13500,5,29,17001,4,0
677000,9,103,27000,2,3
13500,8,118,61001,0,0
565000,6,133,26000,4,3
1232000,7,115,45201,0,1
645000,10,11,18000,1,3
1300000,20,137,60001,4,1
505000,28,81,38001,2,3
940000,20,21,17001,1,3
559000,11,76,31000,0,3
13500,15,145,26001,1,0
585000,20,15,34001,2,3
1162000,18,51,19201,1,1
13500,28,69,25000,3,0
589000,5,45,25000,3,3
2345000,1,9,14500,3,2
1200000,7,149,41000,3,1
1600000,19,108,21000,0,1
1520000,23,33,22000,0,1
1600000,7,79,11000,4,1
13500,27,142,53000,0,0
1042000,26,65,22200,0,3
715750,29,24,24750,1,3
862500,5,93,19500,2,3
651000,12,121,20000,2,3
770000,6,39,12000,2,3
710000,4,57,31000,2,3
555000,27,87,33000,3,3
700000,9,12,21000,4,3
950000,27,5,25000,4,3
13500,26,65,22001,0,0
1150000,8,47,20001,2,1
560000,19,153,9001,2,3
13500,17,98,21000,0,0
718000,5,91,14000,0,3
1117000,8,59,15700,2,1
400000,14,86,15000,3,3
600000,14,68,31000,1,3
407500,5,109,25500,0,3
1255000,7,139,31500,1,1
420500,3,105,23500,1,3
1675000,26,65,26500,0,1
535000,7,52,27000,3,3
900000,8,60,22000,3,3
525000,7,115,19000,0,3
13500,29,123,26000,0,0
599900,28,81,19900,2,3
1230000,22,19,36000,1,1
1901000,16,23,12100,1,1
13500,2,3,21000,1,0
13500,16,23,17000,1,0
1250000,28,81,45001,2,1
635000,20,21,19001,1,3
375790,6,82,20791,1,0
800000,26,65,26000,0,3
1050000,2,3,22001,1,3
810000,16,90,18000,0,3
3520000,7,149,41000,3,2
740000,8,60,18000,3,3
13500,27,142,53000,0,0
1400000,15,42,82000,2,1
1416000,7,17,39600,2,1
438000,19,108,31000,0,3
926000,29,122,29000,4,3
1230000,27,44,14000,2,1
1560000,23,20,14000,3,1
585500,2,7,21500,3,3
600000,18,97,39000,0,3
1575000,29,123,32500,0,1
1005000,19,14,20501,1,3
13500,27,36,14001,3,0
790000,23,33,26001,0,3
790000,1,9,14000,3,3
695000,20,48,41000,4,3
905000,5,45,45000,3,3
930000,5,77,22000,1,3
13500,7,115,45000,0,0
13500,24,0,69001,4,0
13500,15,42,27001,2,0
760000,20,15,24001,2,3
1100000,8,118,18000,0,1
940000,27,87,12001,3,3
1350000,27,36,14001,3,1
13500,25,83,51001,4,0
13500,16,53,31001,4,0
453000,5,109,21000,0,3
13500,6,2,22001,3,0
13500,6,82,26001,1,0
13500,10,138,15000,3,0
1450000,3,105,45000,1,1
13500,7,115,16000,0,0
1475000,8,60,14500,3,1
13500,20,137,19001,4,0
558000,11,76,22000,0,3
2000000,7,52,22000,3,1
13500,27,36,45000,3,0
820000,28,106,21000,1,3
1530000,4,57,13000,2,1
335000,7,115,45000,0,0
1200000,7,149,25000,3,1
1325500,4,58,34550,4,1
890000,20,137,34000,4,3
1120000,7,149,31000,3,1
13500,25,83,51001,4,0
470000,16,53,31000,4,3
810000,22,72,19000,3,3
600000,25,85,13000,1,3
13500,9,107,27000,0,0
723000,28,106,32000,1,3
626000,29,122,29000,4,3
590000,16,25,22000,3,3
1201000,7,149,23100,3,1
13500,28,28,25000,4,0
13500,7,49,12000,4,0
316000,6,2,26000,3,0
312000,8,61,42000,1,0
1340000,4,135,44001,0,1
13500,5,91,82001,0,0
860000,19,108,21001,0,3
1266000,6,133,19600,4,1
710000,5,95,26000,1,3
2700000,22,72,19001,3,2
1670000,25,85,13001,1,1
1100000,28,71,18000,0,1
1041000,17,98,21100,0,3
13500,19,111,32000,3,0
497000,20,15,24000,2,3
550000,18,70,36001,2,3
940000,22,19,19000,1,3
13500,21,150,20000,2,0
550000,24,6,28000,1,3
1100000,7,31,19000,0,1
560000,28,106,32001,1,3
730000,29,122,29001,4,3
13500,16,25,22001,3,0
740000,7,149,23001,3,3
675000,18,70,36001,2,3
700000,22,19,19001,1,3
13500,23,33,22000,0,0
13500,19,111,19001,3,0
1540000,17,98,21000,0,1
348000,20,137,12001,4,0
620000,27,112,22001,1,3
13500,7,52,10001,3,0
1450000,15,42,42001,2,1
1221000,18,51,18101,1,1
1472000,27,36,25201,3,1
1080000,20,137,25001,4,3
13500,27,36,14001,3,0
660000,5,29,41001,4,3
1208000,18,97,39800,0,1
900000,17,74,19000,3,3
630000,15,42,42000,2,3
13500,18,51,21000,1,0
2020000,17,98,21000,0,1
830000,18,55,25000,0,3
765000,10,138,15000,3,3
425000,18,1,24000,4,3
830000,18,97,45000,0,3
700000,14,54,16000,0,3
1422000,18,51,18200,1,1
13500,9,40,45000,1,0
1245000,13,73,15500,3,1
1120000,22,72,19000,3,1
1430000,3,105,12000,1,1
13500,18,1,19001,4,0
1345000,13,152,23501,1,1
13500,2,7,31001,3,0
800000,27,36,31001,3,3
13500,29,24,49000,1,0
975000,0,141,16000,1,3
1820000,14,86,54000,3,1
900000,18,51,49000,1,3
870000,16,26,22000,4,3
13500,4,57,60000,2,0
1410000,3,88,20000,4,1
1700000,23,32,20000,2,1
13500,20,137,34000,4,0
956000,16,129,71000,1,3
900000,8,64,49001,0,3
828000,19,92,29000,4,3
1650000,14,68,53000,1,1
13500,18,97,53001,0,0
1370000,28,28,16000,4,1
2558000,26,65,23801,0,2
1075000,19,92,16500,4,3
640000,7,31,23001,0,3
655000,16,90,41000,0,3
1090000,28,71,17000,0,3
572000,19,111,19000,3,3
13500,28,71,18000,0,0
480000,20,137,12000,4,3
991000,27,112,22000,1,3
1242000,7,52,10200,3,1
665000,15,42,42000,2,3
680000,18,51,18000,1,3
981000,27,36,25000,3,3
1100000,20,137,25000,4,1
876000,27,36,14000,3,3
875000,5,29,41000,4,3
13500,8,143,22000,3,0
13500,20,15,34000,2,0
900000,28,18,21000,0,3
802000,17,46,33000,1,3
995000,5,89,42000,2,3
340000,5,109,33000,0,0
881500,1,9,13501,3,3
1110000,9,40,43000,1,1
667000,2,7,25000,3,3
485000,20,137,12000,4,3
647000,14,84,39000,4,3
13500,4,57,60000,2,0
1020000,27,112,27000,1,3
13500,17,148,36000,2,0
975000,12,121,20000,2,3
1065800,16,128,17580,2,3
935000,18,1,39000,4,3
1015000,2,7,31500,3,3
1412000,5,109,22201,0,1
920000,6,2,22000,3,3
1035000,28,106,27500,1,3
806000,28,106,13000,1,3
458000,4,57,17000,2,3
935000,4,135,44001,0,3
439500,29,122,36500,4,3
13500,15,101,19000,4,0
958000,8,143,22001,3,3
740000,20,15,34001,2,3
831000,29,123,26000,0,3
990000,17,46,33001,1,3
13500,5,89,42001,2,0
397000,28,18,45000,0,3
13500,1,9,13001,3,0
750000,4,57,85001,2,3
13500,22,140,43001,4,0
1050000,3,119,43001,2,3
1035000,14,54,27500,0,3
13500,21,22,16000,0,0
1425000,28,18,45500,0,1
652500,1,10,44501,2,3
1300000,28,106,20000,1,1
925000,1,9,42000,3,3
730000,29,24,12000,1,3
520000,7,117,22000,2,3
1300000,29,24,36001,1,1
13500,8,61,42000,1,0
1312000,3,105,12200,1,1
960000,22,140,43000,4,3
935000,29,122,22000,4,3
810000,6,133,46000,4,3
1200000,29,147,39000,2,1
872000,9,107,26000,0,3
944000,17,74,16000,3,3
510000,28,81,24000,2,3
325000,12,121,20000,2,0
800000,5,95,21000,1,3
1380000,4,57,85001,2,1
1346000,22,140,43601,4,1
980000,3,119,43001,2,3
900000,1,9,25001,3,3
420000,27,142,53000,0,3
580000,0,113,24001,3,3
1253000,29,123,21300,0,1
665000,3,119,19001,2,3
13500,20,80,37001,3,0
937500,16,128,17501,2,3
550000,19,66,18000,1,3
13500,8,43,62000,4,0
240000,16,120,39000,3,0
13500,5,91,57001,0,0
569500,5,45,46500,3,3
1654000,27,112,22400,1,1
13500,8,64,49001,0,0
13500,21,110,15000,1,0
1560000,27,30,31000,1,1
1760000,3,105,23000,1,1
1445000,1,9,25501,3,1
920000,26,65,22000,0,3
890000,0,113,24001,3,3
485000,28,18,45001,0,3
870000,3,119,19001,2,3
13500,20,80,37001,3,0
830000,16,128,17001,2,3
13500,3,105,29001,1,0
1240000,14,84,46001,4,1
1170000,27,136,27001,2,1
13500,13,152,19001,1,0
621000,23,20,24001,3,3
13500,16,128,46001,2,0
810000,21,110,16000,1,3
638500,26,104,49500,3,3
13500,9,12,19000,4,0
970000,2,4,16000,4,3
13500,22,140,43000,4,0
1110000,0,141,21000,1,1
1115000,18,70,42500,2,1
375000,11,76,15000,0,0
670000,8,59,15000,2,3
13500,0,113,31000,3,0
475000,27,142,53000,0,3
687000,17,74,9000,3,3
333000,2,3,15000,1,0
1560000,17,98,21000,0,1
500000,6,82,51000,1,3
1405000,4,57,29500,2,1
1343000,5,95,17300,1,1
680000,25,126,22000,3,3
810000,9,107,27000,0,3
420000,25,85,49000,1,3
1300000,12,121,20000,2,1
995000,27,136,27000,2,3
1750000,28,28,16000,4,1
13500,3,105,23000,1,0
1822000,2,7,21200,3,1
280000,24,0,69000,4,0
1080000,3,105,29001,1,3
1000000,14,84,46001,4,3
800000,27,136,27001,2,3
615000,13,152,19001,1,3
13500,23,20,24000,3,0
1235000,16,128,46501,2,1
801347,17,131,39340,4,3
765000,0,141,24000,1,3
710000,29,24,36000,1,3
921000,16,120,10000,3,3
665000,6,41,18000,0,3
752500,20,80,45500,3,3
13500,7,49,21000,4,0
1235000,8,47,29500,2,1
13500,16,23,17000,1,0
13500,7,115,16001,0,0
13500,7,149,26000,3,0
1120000,16,90,25001,0,1
782000,27,44,41000,2,3
669000,9,27,12000,3,3
457000,27,44,22000,2,3
1693000,7,115,25301,0,1
13500,19,108,22001,0,0
945000,21,110,71000,1,3
910000,25,85,13000,1,3
2025000,28,69,25500,3,1
13500,17,131,39001,4,0
455000,19,134,16000,2,3
13500,8,47,26000,2,0
13500,25,125,33000,0,0
1561000,21,102,22100,3,1
870000,0,141,24001,1,3
1100000,29,24,36001,1,1
460000,16,120,10001,3,3
435000,18,97,29001,0,3
672500,20,80,45501,3,3
13500,7,49,21001,4,0
13500,6,133,26000,4,0
378000,29,124,21000,4,0
13500,5,89,42000,2,0
585000,16,23,12000,1,3
585000,16,128,17000,2,3
820000,23,33,16000,0,3
1100000,24,6,28000,1,1
13500,18,97,53001,0,0
1610000,27,136,12000,2,1
970000,18,1,21000,4,3
970000,2,4,21000,4,3
787500,11,76,15501,0,3
1225000,26,104,49501,3,1
610000,7,115,19000,0,3
13500,29,124,25001,4,0
1141000,20,80,45100,3,1
800000,28,69,25000,3,3
1125000,5,95,17500,1,1
13500,0,141,24000,1,0
13500,18,51,12000,1,0
13500,27,44,14000,2,0
970000,29,122,42000,4,3
977000,7,115,57001,0,3
13500,3,105,61000,1,0
1286000,11,76,51601,0,1
615000,15,145,17000,1,3
1000000,4,57,85000,2,3
13500,16,120,21000,3,0
2230000,28,71,35001,0,2
800000,26,104,49001,3,3
797000,5,91,16000,0,3
2990000,2,7,62000,3,2
1067000,4,34,28700,1,3
270000,25,130,25000,2,0
858000,11,76,22000,0,3
525000,29,124,25001,4,3
480000,20,80,45001,3,3
482000,28,69,25001,3,3
652000,5,95,17001,1,3
455000,16,120,21001,3,3
1315000,4,34,28501,1,1
699000,5,109,27000,0,3
13500,17,74,49001,3,0
682000,2,7,14001,3,3
650000,1,9,15000,3,3
665000,0,141,28000,1,3
820000,29,123,20000,0,3
526000,8,99,43000,1,3
540000,27,87,12000,3,3
240000,11,76,22000,0,0
660000,21,22,39000,0,3
625000,7,31,19000,0,3
625000,18,51,49001,1,3
681000,14,68,12001,1,3
1006000,29,124,25600,4,3
1050000,28,106,31000,1,3
1290000,17,46,22000,1,1
471250,16,128,36250,2,3
645000,6,41,46000,0,3
609000,11,76,51000,0,3
600000,7,17,22000,2,3
955000,28,81,45000,2,3
601000,7,149,31000,3,3
755000,18,70,42000,2,3
871000,19,108,11000,0,3
800000,17,74,49000,3,3
1260500,2,7,14050,3,1
676000,29,124,21000,4,3
13500,2,3,9001,1,0
850500,21,150,20501,2,3
625000,29,147,39001,2,3
980500,6,133,19501,4,3
1451000,7,115,16100,0,1
840000,6,82,21001,1,3
1375000,29,24,17500,1,1
2003000,6,41,12301,0,1
1220000,4,50,22000,3,1
943000,12,121,45000,2,3
464000,28,18,45001,0,3
13500,8,43,62000,4,0
13500,28,81,22000,2,0
605000,14,54,34001,0,3
600000,26,65,26001,0,3
13500,2,4,16000,4,0
740000,29,124,21001,4,3
965000,2,3,9001,1,3
13500,21,150,20001,2,0
800000,29,147,39001,2,3
581000,6,133,19001,4,3
525000,1,8,12000,0,3
13500,6,82,21001,1,0
485000,18,51,49001,1,3
475000,14,84,54001,4,3
334000,5,95,21001,1,0
460000,2,4,69001,4,3
13500,16,127,26001,0,0
741000,8,99,22001,1,3
13500,5,93,12001,2,0
718000,0,78,45001,2,3
1931000,11,76,21100,0,1
620000,7,79,11001,4,3
1528800,6,41,19880,0,1
610000,5,35,14001,3,3
760000,8,143,43001,3,3
645000,4,135,22000,0,3
690000,2,3,15001,1,3
13500,0,113,18001,3,0
640000,9,103,27001,2,3
660000,20,80,25001,3,3
783000,0,113,26001,3,3
13500,8,143,69001,3,0
635000,20,137,14001,4,3
13500,25,130,36001,2,0
550000,15,42,82001,2,3
553500,5,29,24501,4,3
3200000,18,97,39000,0,2
619000,20,137,14000,4,3
13500,1,9,25000,3,0
460000,20,48,46001,4,3
13500,16,120,39001,3,0
570500,19,92,16501,4,3
13500,20,21,15001,1,0
288000,2,7,62001,3,0
615000,8,47,11000,2,3
13500,19,66,20000,1,0
13500,9,12,21000,4,0
643000,8,64,17000,0,3
1005000,18,1,21500,4,3
860000,2,4,69000,4,3
1306000,5,95,20600,1,1
650000,9,12,19000,4,3
13500,15,42,18000,2,0
1250000,21,150,20000,2,1
648000,8,62,13000,2,3
13500,27,136,19000,2,0
13500,0,78,45000,2,0
2525000,17,74,49500,3,2
1615000,5,93,19500,2,1
655000,8,59,12000,2,3
1351000,5,45,35100,3,1
1280000,12,121,20000,2,1
13500,16,128,17000,2,0
1495000,18,1,39500,4,1
13500,2,7,31000,3,0
1110000,1,8,12000,0,1
750000,6,2,22000,3,3
880000,28,106,27000,1,3
935000,18,51,49000,1,3
800000,14,84,54000,4,3
937500,5,95,21500,1,3
900000,2,4,69000,4,3
1360000,28,18,45000,0,1
1126000,8,99,22600,1,1
778000,5,93,12000,2,3
1230000,0,78,45000,2,1
13500,7,115,21000,0,0
1300000,7,79,11000,4,1
1850000,4,135,22000,0,1
1805000,5,35,14500,3,1
352500,8,143,43500,3,0
612500,23,33,22500,0,3
500000,9,27,22001,3,3
611500,18,97,29500,0,3
395000,28,106,27001,1,3
13500,7,149,26000,3,0
1970000,8,64,24000,0,1
1410000,26,65,22000,0,1
485000,6,82,26001,1,3
900000,26,104,57000,3,3
687000,3,105,62000,1,3
835000,8,143,69000,3,3
860000,5,35,20000,3,3
855000,0,141,28000,1,3
1100000,17,74,16000,3,1
13500,22,63,43001,0,0
601000,7,79,11000,4,3
475000,19,92,22000,4,3
740000,7,17,22000,2,3
620000,5,45,22000,3,3
907000,26,65,22001,0,3
900000,6,41,18001,0,3
13500,7,79,11000,4,0
13500,10,56,26000,4,0
1800000,18,51,19000,1,1
1400000,14,68,31000,1,1
1135000,23,32,32500,2,1
1513000,7,116,31300,1,1
1930000,17,131,61000,4,1
2350000,27,87,21000,3,2
840000,9,27,22001,3,3
500000,23,33,22000,0,3
706000,28,106,27001,1,3
13500,7,149,26001,3,0
762700,18,97,29700,0,3
751000,27,30,29000,1,3
1000000,5,109,23000,0,3
605000,4,57,31000,2,3
691500,19,14,20500,1,3
850000,29,122,17000,4,3
1200000,28,106,13000,1,1
625000,4,57,17000,2,3
13500,16,127,17000,0,0
13500,29,122,36000,4,0
250000,15,101,19000,4,0
2800000,29,24,82000,1,2
13500,27,136,19000,2,0
1717500,6,82,26751,1,1
1265000,2,7,29501,3,1
401000,4,50,69001,3,3
1360000,17,148,14000,2,1
1350000,19,66,18000,1,1
1310000,0,113,17000,3,1
1085000,7,115,16501,0,3
13500,2,7,21000,3,0
1686500,8,64,17650,0,1
1290000,6,82,26001,1,1
2113500,29,24,82351,1,1
750000,27,136,19001,2,3
760500,26,104,57500,3,3
752500,5,45,25500,3,3
650000,0,113,18000,3,3
538000,9,103,27000,2,3
1000000,19,66,18000,1,3
635000,8,43,62000,4,3
527000,16,120,39000,3,3
705000,27,142,53000,0,3
573000,29,123,26000,0,3
1340000,2,4,16000,4,1
1851000,8,47,29100,2,1
734600,25,126,20600,3,3
1070000,4,58,28000,4,3
770000,20,137,60000,4,3
1300000,10,138,21000,3,1
13500,19,108,69001,0,0
786000,6,82,26001,1,3
1400000,2,7,29001,3,1
13500,4,50,69001,3,0
1615000,16,127,26501,0,1
940000,2,4,16001,4,3
1310000,8,47,29001,2,1
750000,28,69,25000,3,3
13500,28,106,32001,1,0
650000,10,138,20001,3,3
622000,28,106,9001,1,3
13500,14,86,54001,3,0
771000,6,133,46001,4,3
565500,5,45,46500,3,3
500000,27,112,22000,1,3
835000,26,65,17000,0,3
1138000,21,110,15800,1,1
1360000,27,30,31000,1,1
1300000,3,105,23000,1,1
1928000,8,143,12800,3,1
526000,2,3,9000,1,3
2236000,19,14,20600,1,2
500000,8,61,42001,1,3
1403000,22,140,28301,4,1
965000,14,68,12000,1,3
820000,17,74,9000,3,3
915000,5,35,20000,3,3
970000,19,92,29000,4,3
726000,7,115,57001,0,3
790000,28,81,22000,2,3
760000,9,12,43000,4,3
660000,25,126,20001,3,3
400000,7,139,37000,1,3
13500,8,47,29000,2,0
1040000,22,19,36000,1,3
1061000,2,4,21100,4,3
1563000,8,143,12301,3,1
950000,2,3,9001,1,3
1400000,19,14,20001,1,1
1500000,8,61,42001,1,1
13500,22,140,28001,4,0
13500,14,68,12001,1,0
13500,22,19,36001,1,0
13500,25,83,14001,4,0
13500,7,149,23001,3,0
527000,5,93,13000,2,3
538000,7,49,21000,4,3
860000,10,138,13000,3,3
515000,8,143,43000,3,3
13500,27,112,22000,1,0
13500,23,20,26000,3,0
990000,8,118,61000,0,3
617000,28,106,31000,1,3
550000,2,7,21000,3,3
1612000,16,23,17200,1,1
13500,5,109,27000,0,0
1235000,7,149,26500,3,1
2150000,16,127,38000,0,1
790000,27,44,41000,2,3
900000,9,27,12000,3,3
490000,27,44,22000,2,3
13500,22,63,43001,0,0
705500,26,65,23500,0,3
526000,25,83,14000,4,3
750000,7,149,23000,3,3
617000,19,108,75000,0,3
770000,16,120,14000,3,3
455000,16,23,12000,1,3
13500,15,145,17000,1,0
1321000,16,127,26100,0,1
13500,9,12,19000,4,0
975000,28,106,13000,1,3
688500,22,19,11500,1,3
13500,5,109,16001,0,0
495000,23,20,24000,3,3
13500,20,80,37000,3,0
13500,15,101,33000,4,0
2035000,0,113,18500,3,1
13500,9,12,21000,4,0
700000,6,41,42001,0,3
800000,5,91,16001,0,3
1450000,6,41,28001,0,1
835000,16,120,14001,3,3
782000,16,23,12001,1,3
13500,15,145,17001,1,0
605000,19,108,31000,0,3
631000,9,12,19001,4,3
595000,28,106,13001,1,3
760000,5,109,21000,0,3
655000,7,115,39000,0,3
985000,22,19,19001,1,3
1525000,5,45,25501,3,1
955000,3,119,19001,2,3
1500000,8,61,22001,1,1
930000,16,25,22001,3,3
13500,5,35,20001,3,0
1700000,22,63,43000,0,1
2925000,28,106,21501,1,2
540000,18,51,21000,1,3
13500,27,112,85000,1,0
580000,16,127,17000,0,3
631000,2,3,21000,1,3
782000,18,1,24000,4,3
640000,7,117,22000,2,3
870000,18,97,39000,0,3
700500,5,35,14500,3,3
532000,7,17,22000,2,3
575000,18,51,22000,1,3
13500,29,24,24000,1,0
13500,9,12,43000,4,0
562000,21,102,22000,3,3
620000,18,51,21000,1,3
655000,27,5,25001,4,3
13500,16,120,85001,3,0
13500,18,1,21001,4,0
990000,21,110,71000,1,3
1100500,25,85,13050,1,1
675000,28,69,25000,3,3
805000,21,102,22000,3,3
778000,13,152,19000,1,3
855000,21,102,27000,3,3
13500,14,84,18000,4,0
1200000,21,150,75000,2,1
1480000,21,110,71000,1,1
967500,21,22,22500,0,3
1136000,18,51,21600,1,1
1500000,16,128,19000,2,1
1194700,5,89,12470,2,1
440000,27,30,29000,1,3
2550000,22,75,42000,2,2
420000,13,73,19000,3,3
13500,27,36,14000,3,0
960000,23,33,22000,0,3
13500,8,118,18000,0,0
1276000,22,19,19600,1,1
600000,5,45,25000,3,3
1465000,3,119,19500,2,1
13500,8,61,22000,1,0
13500,16,25,22000,3,0
955000,5,35,20000,3,3
990000,23,33,22000,0,3
1196000,28,106,21600,1,1
711000,17,98,21000,0,3
555000,8,60,18000,3,3
585000,20,21,26000,1,3
480000,18,51,19000,1,3
480000,16,128,17000,2,3
13500,9,107,13000,0,0
495000,20,48,41000,4,3
13500,5,91,25001,0,0
665000,7,115,45001,0,3
13500,5,109,15001,0,0
1910000,8,151,31000,4,1
13500,7,17,16000,2,0
1600000,25,83,14000,4,1
1760000,7,52,24000,3,1
13500,4,135,17001,0,0
2100000,0,141,14000,1,1
700000,23,33,26001,0,3
743000,0,78,45000,2,3
807000,8,99,25000,1,3
2850000,19,108,75001,0,2
1990000,16,23,14000,1,1
1900000,4,57,60000,2,1
1300000,23,20,14000,3,1
1160000,22,75,19000,2,1
13500,26,65,22000,0,0
910000,8,60,18001,3,3
616000,20,21,26001,1,3
600000,18,51,19001,1,3
652500,28,69,25501,3,3
1010000,19,14,21000,1,3
480000,8,43,62000,4,3
13500,18,70,36000,2,0
467000,0,113,24000,3,3
565000,1,10,44000,2,3
475000,4,57,31000,2,3
13500,16,128,46000,2,0
738000,2,7,14000,3,3
13500,5,91,24000,0,0
517500,15,42,42500,2,3
452000,21,150,20000,2,3
777500,17,148,28500,2,3
1750000,20,137,60000,4,1
1200000,17,46,22000,1,1
1200000,2,3,22000,1,1
480200,16,128,17201,2,3
13500,9,107,13000,0,0
865000,20,48,41001,4,3
606000,2,7,14001,3,3
492000,8,47,20000,2,3
626000,19,66,53000,1,3
1400000,14,54,27000,0,1
13500,0,113,31000,3,0
1025000,8,62,22500,2,3
415000,6,2,26000,3,3
683000,21,102,27000,3,3
13500,5,95,44000,1,0
522500,10,138,21500,3,3
601500,20,48,46500,4,3
1305000,6,82,51500,1,1
13500,1,9,13000,3,0
850000,0,141,28000,1,3
586000,14,68,31000,1,3
13500,13,73,21000,3,0
927500,16,25,22500,3,3
620000,7,115,45000,0,3
1731000,15,42,42101,2,1
906500,21,150,20501,2,3
1910000,10,138,21001,3,1
13500,20,48,46001,4,0
1450000,6,82,51001,1,1
500000,1,9,13001,3,3
2000000,6,133,21001,4,1
592000,8,118,61000,0,3
13500,7,115,20000,0,0
13500,16,120,21000,3,0
2151000,2,3,9100,1,1
13500,17,74,16000,3,0
1140000,2,7,29000,3,1
420000,18,70,36000,2,3
1220000,2,7,62000,3,1
1255000,15,101,19500,4,1
13500,19,108,31000,0,0
315000,20,80,45000,3,0
860000,22,19,20000,1,3
850000,8,151,19000,4,3
796000,13,38,14000,4,3
575000,28,106,12000,1,3
1420000,16,90,18000,0,1
741000,6,133,21000,4,3
13500,8,99,31000,1,0
495000,28,106,12000,1,3
1345000,6,82,26500,1,1
530000,14,86,22000,3,3
815000,18,1,19000,4,3
930000,8,143,43000,3,3
521500,6,2,16500,3,3
13500,28,81,38000,2,0
1240000,6,2,26000,3,1
13500,17,100,29000,2,0
1200000,14,68,31000,1,1
1430000,8,60,26000,3,1
13500,3,37,17001,0,0
1050000,24,0,23000,4,3
1080000,7,115,20001,0,3
1890000,8,99,31001,1,1
422000,28,106,12001,1,3
390000,6,82,26001,1,3
238000,14,86,22001,3,0
13500,20,48,15000,4,0
2875000,21,150,20500,2,2
13500,22,75,19000,2,0
3350000,27,36,14000,3,2
420000,6,2,22000,3,3
1000000,29,123,24000,0,3
2100000,16,23,15000,1,1
760000,17,131,39000,4,3
13500,18,97,12000,0,0
775000,25,130,25001,2,3
495000,5,35,20001,3,3
990000,0,141,24001,1,3
1030000,25,85,13000,1,3
1250000,7,52,24000,3,1
13500,18,1,24000,4,0
13500,5,95,21000,1,0
700000,18,1,19001,4,3
600000,8,143,43001,3,3
971000,6,2,16001,3,3
725000,26,65,17000,0,3
812000,25,130,25001,2,3
750000,5,35,20001,3,3
690000,0,141,24001,1,3
1300000,18,51,22001,1,1
1450000,13,38,14001,4,1
1520000,8,61,41001,1,1
740000,5,35,20001,3,3
300000,8,151,19001,4,0
905000,4,50,69001,3,3
1400000,18,51,19001,1,1
306000,14,84,46001,4,0
510000,1,8,27000,0,3
2286000,6,41,19601,0,2
13500,5,109,25001,0,0
13500,11,76,22000,0,0
13500,14,54,27001,0,0
660000,17,131,26001,4,3
1005000,4,58,34501,4,3
13500,22,19,19001,1,0
1220000,26,104,19001,3,1
1050000,26,65,26000,0,3
1865000,7,116,15500,1,1
13500,12,121,27000,2,0
1500000,4,50,22000,3,1
875000,15,101,33000,4,3
1700000,6,133,12000,4,1
13500,7,52,19000,3,0
1800000,5,109,23000,0,1
1650000,5,45,45000,3,1
13500,22,72,12000,3,0
1615000,3,88,20500,4,1
13500,24,6,28000,1,0
13500,0,113,18000,3,0
13500,6,82,21000,1,0
1600000,2,3,19000,1,1
1450000,7,139,31000,1,1
13500,14,84,27000,4,0
490000,0,113,17000,3,3
13500,9,12,14000,4,0
1410000,27,36,14000,3,1
2220000,19,108,22000,0,2
1425000,18,1,19500,4,1
13500,0,113,34001,3,0
970000,5,91,14000,0,3
810000,20,137,25000,4,3
13500,21,22,39000,0,0
1620000,14,68,12000,1,1
585000,27,44,14000,2,3
750000,28,106,27000,1,3
13500,8,60,41000,3,0
980000,7,52,31000,3,3
970000,18,51,12000,1,3
13500,5,45,25000,3,0
13500,21,22,22000,0,0
745500,7,115,45500,0,3
1700000,5,109,42000,0,1
1402000,19,108,69200,0,1
13500,28,28,17000,4,0
13500,17,98,21000,0,0
1130000,15,145,18000,1,1
928000,18,51,18000,1,3
800000,22,75,19000,2,3
1210000,22,75,19000,2,1
1620000,27,142,24000,0,1
750000,11,76,49000,0,3
1311750,15,145,33170,1,1
917500,3,105,29500,1,3
1140000,21,150,22000,2,1
950000,18,51,22001,1,3
915000,13,38,14001,4,3
13500,8,61,41001,1,0
900000,5,35,20001,3,3
476450,8,151,19451,4,3
810000,4,50,69001,3,3
920000,18,51,19001,1,3
590000,14,84,46001,4,3
1880000,18,55,27000,0,1
470000,26,65,26000,0,3
2920000,8,64,49000,0,2
1140000,4,135,44000,0,1
1500000,18,55,12000,0,1
